0.08443962578592523, 0.23657067713155278
0.23737942832613668, 0.23636778178501872
0.39031923086634845, 0.23900542128996327
0.54325903340656, 0.24001989802263424
0.6961988359467716, 0.24225174683451045
0.8491386384869831, 0.24691833980479694
1.0020784410271948, 0.253208095547357
1.1550182435674063, 0.2572660024780409
1.307958046107618, 0.26538181633940905
1.4608978486478295, 0.27146867673543484
1.611056927505492, 0.28029462430967245
1.766777453728253, 0.2895263625769784
1.9197172562684646, 0.3002798159432909
2.072657058808676, 0.3130622227749451
2.2255968613488877, 0.32584462960659977
2.3785366638890992, 0.3422791526758697
2.5328668282705853, 0.3581861478441508
2.6844162689695223, 0.3779887336658885
2.837356071509734, 0.3984811636658425
2.9902958740499455, 0.42059675643806993
3.143235676590157, 0.44636446544791286
3.310079097543115, 0.47720455812111107
3.458847814559503, 0.5063809089527285
3.6221380885847596, 0.5427848429064421
3.793616049008633, 0.584198037526811
3.946169639926268, 0.6245573035415719
4.108146794434765, 0.671760905912753
4.261086596974976, 0.7208615797740285
4.40846495215009, 0.7679535897046159
4.554452945483928, 0.8195092972589555
4.679585511198646, 0.8645740445187553
4.82418314269121, 0.9194217290706119
4.978513307072697, 0.9776526935259267
5.131453109612908, 1.0253973501545324
5.28439291215312, 1.066209749109886
5.448146640125467, 1.1091784747203506
5.586101431709719, 1.144020114505751
5.743212319773754, 1.1834832594066522
5.896152122313966, 1.2228449566342865
6.049091924854177, 1.2615979678223184
6.196470280029291, 1.2995799766935199
6.354971529934601, 1.3389010948518474
6.507911332474812, 1.378465687426016
6.650037209582887, 1.4109740307262728
6.813790937555235, 1.450290640099122
6.963950016412897, 1.4852697978416174
7.119670542635658, 1.52028953465342
7.26334126623404, 1.5515805058744716
7.4241597858748065, 1.5848102548512948
7.573276093351513, 1.6141032705071694
7.729691800494912, 1.6447911916704667
7.881279862356108, 1.6713563921118262
8.037309357876929, 1.6978229628708426
8.191639522258415, 1.7209530323757412
8.34318896295735, 1.7446917879202424
8.497519127338839, 1.7640277144449512
8.649068568037775, 1.7838505898013424
8.802008370577987, 1.800826167128037
8.954948173118197, 1.8159756863359235
9.107887975658409, 1.8289609885141123
9.260827778198621, 1.8394439147517125
9.413767580738833, 1.849284339058621
9.568097745120319, 1.8531528769992063
9.719647185819255, 1.858516077325927
9.872586988359467, 1.8640618834645284
9.956008698835946, 1.8660232051476924
